u_mag,g_mag,r_mag,i_mag,z_mag
19.444113,17.948698,17.288097,17.095053,16.868721
19.166845,17.880156,17.435272,17.288542,17.23761
20.673285,17.97838,16.625284,16.054787,15.748062
19.250252,17.78819,17.183609,16.980907,16.887667
17.384478,16.125998,15.631767,15.472968,15.420639
18.371256,17.081163,16.600931,16.418085,16.320473
18.97973,17.14681,16.535107,16.274902,16.14772
20.321955,17.851744,16.615137,16.17338,15.87368
19.389748,17.997177,17.442438,17.213732,17.051605
17.272865,16.003664,15.524318,15.316183,15.209579
17.44904,16.10813,15.583739,15.335258,15.259899
18.986576,17.775982,17.660734,17.617247,17.435204
19.026243,17.711124,17.197464,16.994637,16.84537
17.987293,16.493778,15.863684,15.62164,15.52031
19.533293,17.912584,17.242897,17.003353,16.809614
20.212118,17.659752,16.447622,16.005232,15.733174
20.375937,17.83848,16.662601,16.173153,15.894304
17.795862,16.295372,15.708775,15.486825,15.395931
17.840609,16.167013,15.512217,15.247466,15.110496
19.549295,17.966295,17.282274,16.987005,16.798223
17.839867,16.757011,16.360985,16.19757,16.114187
18.863327,16.844643,16.033052,15.709505,15.510828
18.13366,16.14088,15.436941,15.21468,15.11799
19.008427,17.061522,16.256279,15.943791,15.768008
17.202711,15.934076,15.450829,15.276764,15.215141
17.585274,16.28602,15.89331,15.72883,15.71777
18.310272,17.231867,16.872772,16.672699,16.627638
17.404072,16.163015,15.681577,15.542408,15.488845
18.35219,16.62707,15.940082,15.727679,15.639837
18.401402,16.656372,15.940804,15.696485,15.577778
19.839325,17.928787,17.169779,16.884539,16.67368
17.693455,16.54035,16.099136,15.971938,15.886282
19.062735,17.842993,17.326643,17.108498,17.004007
19.217297,17.691057,17.088793,16.88422,16.785849
18.679394,17.587164,17.286655,17.173887,17.142479
18.359068,16.944845,16.470097,16.283636,16.202553
19.206848,17.331385,16.668325,16.41448,16.282446
19.565502,17.109375,15.953233,15.514467,15.245198
18.850754,17.230566,16.557312,16.293184,16.18866
19.184204,17.684065,17.052153,16.834463,16.724167
18.785612,17.688671,17.301828,17.127754,17.039686
18.732552,16.603016,15.849029,15.604876,15.472582
19.203884,16.998247,16.17791,15.867279,15.731372
18.049332,16.892056,16.533926,16.361027,16.337402
17.232733,16.25484,15.955319,15.836882,15.838769
18.799614,17.71191,17.338598,17.171648,17.091621
18.559965,17.40178,16.898642,16.692335,16.637547
17.065264,15.96577,15.660754,15.533927,15.591767
18.370182,17.149559,16.638975,16.378033,16.290451
17.74823,16.341753,15.822218,15.63902,15.599024
18.45684,16.924847,16.382362,16.164711,16.092344
18.824608,17.815266,17.44365,17.344275,17.297852
18.434563,17.508585,17.174223,17.084585,17.047766
20.176926,17.824955,16.826073,16.474033,16.215416
19.944815,17.38161,16.21617,15.781528,15.520985
16.576687,15.588979,15.329535,15.274703,15.250714
17.962086,17.071611,16.785578,16.68443,16.660557
19.03491,17.642569,17.133566,16.971727,16.90116
19.296953,17.170662,16.261591,15.974498,15.818026
17.851675,16.179277,15.581106,15.402987,15.364491
18.066067,16.750149,16.206177,16.000032,15.904709
17.339306,16.037304,15.56626,15.397284,15.337919
18.436888,17.103964,16.591602,16.433666,16.35281
16.8903,15.850168,15.513247,15.434688,15.402948
19.377588,17.12756,16.166294,15.939751,15.627655
17.955576,17.044254,16.789156,16.720594,16.697865
19.279919,17.714989,16.991556,16.729177,16.613012
17.95652,16.64849,16.200857,16.066545,16.023981
18.175985,16.597986,16.062838,15.85806,15.791249
19.734419,17.786573,16.976095,16.659317,16.498798
16.551252,15.581914,15.233115,15.074094,15.050744
17.78968,16.504644,16.046762,15.896911,15.848387
18.928375,17.689837,17.200356,16.979225,16.92237
18.578674,16.950632,16.354237,16.1046,16.013615
17.326004,16.238848,15.84065,15.710633,15.660864
17.03121,15.880026,15.473311,15.319786,15.309555
18.397911,17.317987,16.939653,16.806578,16.80749
18.502611,17.48285,17.214787,17.144054,17.131594
17.215406,15.962989,15.475753,15.304233,15.225072
17.86174,16.723255,16.315456,16.211903,16.147701
18.12488,16.476723,15.868102,15.629156,15.511901
18.952824,17.938456,17.541945,17.376556,17.274963
16.633564,15.565646,15.15798,15.052853,15.006776
18.327574,17.111727,16.706316,16.567379,16.513412
20.190704,17.705479,16.409061,15.86571,15.561542
18.50306,16.859045,16.184532,15.904263,15.733261
19.11036,17.645735,17.06401,16.79409,16.639204
19.642012,17.303413,16.31738,15.937593,15.75779
18.123945,16.927803,16.50046,16.358068,16.315718
17.469898,16.381563,15.88316,15.706375,15.645931
17.028301,15.794462,15.359459,15.183909,15.092815
18.643524,17.706709,17.403591,17.314575,17.289623
19.296726,17.995584,17.564901,17.389215,17.326645
18.903383,17.405378,16.86082,16.674873,16.5778
18.535858,17.182873,16.641756,16.452854,16.347937
19.496027,17.942593,17.385328,17.206436,17.11565
18.832489,16.765068,15.954737,15.672852,15.543465
18.444376,17.279703,16.844788,16.67301,16.668222
16.881016,15.99762,15.724141,15.611053,15.601349
20.202837,17.894308,16.836454,16.420053,16.187496
19.943836,17.43696,16.302322,15.864707,15.648988
20.166826,17.703897,16.481829,15.971523,15.701983
17.83769,16.596134,16.157232,15.986153,15.941245
18.821629,17.812296,17.394196,17.240932,17.15189
18.481417,17.167824,16.649988,16.468252,16.376196
20.40835,17.828873,16.612886,16.056622,15.721096
19.097393,17.11447,16.315565,15.970161,15.830554
19.438297,17.73409,17.079998,16.82719,16.716728
17.433235,16.375101,15.986242,15.873222,15.848246
19.311842,16.986156,15.995844,15.647951,15.444797
17.542576,16.541815,16.24941,16.115023,16.10453
18.943464,17.747652,17.316772,17.163591,17.086615
18.933622,17.114555,16.351559,16.097395,15.963657
17.496222,16.397411,15.991016,15.849579,15.814438
18.421856,16.967825,16.41387,16.22543,16.148746
18.762255,17.577536,17.118334,16.939217,16.886267
17.92524,16.652122,16.173265,15.999261,15.948502
18.028173,17.18996,16.920038,16.769707,16.754587
18.63272,17.084612,16.484968,16.243835,16.143818
18.657272,17.416618,17.037348,16.83499,16.892044
18.933064,17.087084,16.37523,16.11217,15.991332
18.41899,17.281858,16.822943,16.638115,16.541523
19.32731,17.91228,17.326883,17.145935,17.020327
20.56467,17.985025,16.537544,15.690162,15.22085
18.697746,17.80085,17.504087,17.414577,17.38306
19.902962,17.350075,16.154514,15.598207,15.250342
18.736242,17.815575,17.571053,17.464666,17.477516
17.298016,15.922137,15.441746,15.271099,15.185596
20.0611,17.698383,16.402937,15.854589,15.564646
18.989,17.525791,16.966883,16.716389,16.595045
18.330505,17.107565,16.665977,16.456488,16.416033
18.23577,17.07109,16.618835,16.453667,16.36017
18.705936,16.979548,16.319841,16.045925,15.927678
19.185406,17.95437,17.42461,17.220093,17.150072
17.38372,16.016499,15.492455,15.308524,15.219083
17.728636,16.560215,16.169498,16.018332,15.924232
17.085476,15.917027,15.494612,15.347383,15.282377
19.040037,17.657753,17.14674,16.921888,16.867441
19.051851,16.697432,15.795502,15.433983,15.231524
18.892292,17.586613,17.125027,16.851604,16.811604
18.279505,17.303833,17.000654,16.854986,16.838318
19.485697,17.775139,17.137201,16.859425,16.740738
17.764925,16.357769,15.878181,15.666877,15.60398
19.531736,17.833761,17.188856,16.914827,16.792088
18.951553,17.595707,17.124556,16.851753,16.858719
19.520084,17.120598,16.124704,15.72254,15.539927
18.94819,17.827257,17.406452,17.219088,17.234913
17.070324,16.227142,15.957559,15.789513,15.801073
20.544329,17.953289,16.523428,15.603804,15.130887
20.305546,17.563583,16.299307,15.783277,15.510109
18.70573,17.19757,16.599634,16.393003,16.317123
18.695986,17.454742,16.909903,16.740671,16.671415
18.429585,16.817463,16.200289,15.984862,15.817729
16.85993,15.797214,15.399364,15.257496,15.216455
20.336115,17.984547,16.90046,16.479069,16.277967
20.443686,17.74314,16.384241,15.739438,15.38754
18.159063,17.056437,16.591188,16.381092,16.307964
19.478518,17.56603,16.685602,16.439598,16.27687
18.58727,17.1324,16.55668,16.332594,16.248772
17.564661,16.389431,15.941484,15.786362,15.756988
19.709797,17.543282,16.560753,16.184261,15.985521
19.043816,17.252792,16.533596,16.288105,16.167137
19.961433,17.757534,16.95687,16.648947,16.496838
18.955992,17.354937,16.742647,16.46244,16.335398
18.912853,17.274258,16.654222,16.447926,16.358633
19.84423,17.622448,16.616732,16.251621,16.058462
19.978846,17.492523,16.488739,16.125067,15.952127
19.803816,17.921682,17.086838,16.79085,16.653097
17.282673,15.938366,15.446169,15.247209,15.174493
18.736656,17.52827,17.036118,16.954763,16.845758
18.278122,17.049173,16.637892,16.486118,16.450953
17.93818,17.005947,16.79789,16.724472,16.733568
18.735607,17.598999,17.173512,17.030218,17.005632
17.184841,16.022512,15.946853,15.977568,16.031712
18.12383,16.838114,16.342777,16.142065,16.03081
18.021727,16.511616,15.959021,15.762162,15.698114
18.701956,17.614244,17.541557,17.448473,17.400673
20.493336,17.84603,16.572058,16.046309,15.722274
18.966305,17.90254,17.470894,17.27032,17.173145
20.117489,17.545979,16.210716,15.63683,15.331929
18.745668,17.52112,17.487858,17.524014,17.56873
17.22982,16.033968,15.748779,15.505913,15.479501
18.7173,17.098566,16.468658,16.24274,16.138334
17.989311,16.448977,15.84697,15.569833,15.471614
19.562183,17.827513,17.070282,16.764458,16.59001
18.504414,17.437283,16.986187,16.83137,16.770044
19.02399,17.203287,16.45825,16.232874,16.06215
19.128614,17.397732,16.623184,16.358456,16.199379
17.667406,16.573954,16.189188,16.055958,16.019691
17.584742,16.341042,15.912744,15.707199,15.629972
19.447176,17.441565,16.67478,16.435701,16.281702
19.366812,16.924845,15.902801,15.561812,15.35813
19.287495,17.956686,17.436445,17.278189,17.189898
18.34543,17.028187,16.413952,16.177776,16.057623
19.973743,17.550154,16.496334,16.078732,15.850895
17.11293,15.953434,15.532278,15.387977,15.369081
18.694723,16.940577,16.234486,15.963984,15.843208
19.541927,17.82717,17.190342,16.944038,16.858667
20.642044,17.97339,16.510254,15.677478,15.221568
17.849846,16.670368,16.209536,16.032484,15.996276
19.400415,17.111235,16.164848,15.855758,15.695535
18.67088,17.312044,16.754324,16.54792,16.46012
18.355556,17.28827,16.90983,16.782131,16.750187
18.470884,17.163828,16.665003,16.452127,16.386822
19.682468,17.456257,16.41635,15.979959,15.740637
17.12023,15.834865,15.381263,15.186595,15.154331
18.561323,16.621593,15.853553,15.57116,15.4472
18.07044,16.245512,15.571904,15.32626,15.219628
17.847937,16.848442,16.571434,16.445297,16.471285
20.552717,17.845175,16.574394,15.581663,15.186635
18.887857,16.494598,15.549826,15.246553,15.139988
20.011728,17.94385,17.058762,16.732494,16.575054
18.08479,16.634293,16.056927,15.84303,15.761744
18.727184,17.736818,17.36182,17.215586,17.175625
18.751652,17.771566,17.367958,17.246271,17.63326
16.931206,16.030306,15.777578,15.697973,15.667769
18.769691,17.877602,17.56504,17.439543,17.419777
18.996887,16.751774,15.797172,15.486972,15.298651
17.933605,16.86766,16.379694,16.179762,16.094053
18.581758,16.547363,15.791826,15.492749,15.402445
18.473227,16.776236,16.058762,15.789307,15.655869
17.413881,16.385248,16.015478,15.919253,15.86809
19.944958,17.902748,16.995945,16.696253,16.516314
19.178328,17.001417,16.089867,15.787482,15.612218
17.149935,16.053757,15.662187,15.516054,15.496012
18.5586,17.470032,17.159044,17.0129,16.967752
17.171537,15.846888,15.369964,15.206997,15.184251
17.616308,16.394045,16.359774,16.409924,16.483234
20.108456,17.674232,16.554413,16.123726,15.870932
19.414883,17.41356,16.622286,16.359161,16.196835
17.789022,16.043417,15.398663,15.189756,15.092191
19.99754,17.541903,16.41367,15.992411,15.722066
19.137943,17.69187,17.08771,16.834984,16.705297
18.830517,17.183779,16.540077,16.351522,16.211105
19.111464,17.919613,17.51395,17.381277,17.31494
17.003716,15.920502,15.559467,15.437109,15.392127
20.519669,17.96977,16.580751,15.798141,15.320603
19.262526,17.163841,16.232586,15.912434,15.700005
18.222565,17.194378,16.78346,16.677141,16.650307
19.943361,17.960316,17.056759,16.71797,16.515799
18.7679,17.225643,16.58331,16.341255,16.208069
19.9302,17.494247,16.389416,16.0391,15.806212
17.668392,16.427734,15.958827,15.816305,15.756791
17.794695,16.73801,16.436764,16.351152,16.320211
17.404139,16.438744,16.175022,16.075481,16.045948
19.039646,17.829649,17.44377,17.297153,17.28278
17.927694,16.742868,16.33002,16.18824,16.161077
19.466738,17.193106,16.183327,15.748814,15.531095
17.818396,16.506847,16.080414,15.930104,15.821995
20.327307,17.700222,16.47021,15.964333,15.692068
17.913374,16.558107,16.062817,15.899915,15.867564
19.49597,17.748997,17.123745,16.889135,16.77855
17.388853,16.249744,15.851456,15.730889,15.684518
17.510681,16.214712,15.710385,15.552359,15.516565
18.697964,17.644121,17.272432,17.1482,17.109037
18.53386,17.393694,17.012981,16.88662,16.855347
17.587881,16.550322,16.194319,16.08152,16.051044
19.053493,16.970505,16.032177,15.6429,15.434842
17.719013,16.603294,16.174835,16.029562,15.982737
18.483864,16.385733,15.600615,15.349928,15.234449
18.781404,16.909277,16.203993,15.959719,15.848033
18.007433,16.764648,16.360325,16.209192,16.18459
16.939575,15.846903,15.561158,15.486384,15.516177
19.15003,17.572374,16.97978,16.73303,16.618053
19.201365,17.660536,16.974253,16.701996,16.578735
19.160736,17.901941,17.454569,17.277561,17.217613
18.494791,17.562489,17.24554,17.1403,17.116291
18.725132,17.82871,17.528408,17.421541,17.448082
17.43907,16.408916,16.146116,16.06755,16.066292
18.937542,17.7418,17.316442,17.160873,17.092905
18.330105,16.61547,15.998749,15.7841,15.660386
18.843504,16.783873,16.008963,15.761863,15.642765
18.693068,16.44659,15.507446,15.151448,15.017698
17.805521,16.448952,15.967095,15.849688,15.77031
18.322105,17.097828,16.700336,16.517042,16.444155
17.111956,16.21678,15.973476,15.898126,15.87338
19.366106,16.913137,15.86551,15.446697,15.233013
18.319918,16.991455,16.39801,16.281076,16.215157
18.789343,17.662842,17.193018,17.071836,17.020061
18.491041,17.020535,16.422993,16.2141,16.06557
17.257555,16.03601,15.595422,15.431144,15.371189
19.259897,17.586449,16.894068,16.629536,16.489796
17.658392,16.233038,15.696033,15.485598,15.412148
19.18239,17.98774,17.55794,17.428484,17.371813
17.555424,16.287186,15.850451,15.683777,15.670786
18.8791,16.830652,16.052898,15.803647,15.664388
19.83931,17.332478,16.186714,15.78901,15.505951
18.002485,16.879475,16.55761,16.414795,16.319477
18.35896,17.120367,16.68702,16.493078,16.412567
17.461111,15.9618,15.414344,15.175557,15.073538
19.52141,17.47278,16.67117,16.35651,16.144173
18.226484,16.879908,16.360687,16.18258,16.063053
16.971191,15.763137,15.332068,15.125908,15.09755
18.523981,17.142511,16.549524,16.321432,16.297228
19.435194,17.69913,16.969648,16.64454,16.515678
18.114847,17.127121,16.70771,16.514494,16.483139
18.12163,16.866947,16.462315,16.334076,16.290012
18.185911,16.801554,16.348812,16.236935,16.152805
19.95464,17.242174,15.978496,15.525487,15.252641
19.679379,16.912214,15.69049,15.349182,15.072264
19.466398,17.736341,17.00858,16.776749,16.637243
18.480997,17.240429,17.165207,17.175495,17.191553
18.92821,17.570444,17.188946,16.999954,16.94828
19.571894,17.805157,17.171991,16.877064,16.763176
19.545368,17.892994,17.322388,17.06951,16.959814
17.632198,16.617914,16.202168,16.00075,15.992861
18.892109,17.667442,17.164667,16.954166,16.817581
19.175451,17.537899,16.83547,16.608898,16.46909
17.81371,16.4178,15.913323,15.76196,15.729926
16.96306,15.999352,15.64,15.568441,15.539177
18.400663,16.515434,15.758501,15.503037,15.398567
18.835733,17.081802,16.461016,16.214993,16.13395
18.220684,16.631124,15.998668,15.728457,15.60843
18.754885,17.634438,17.219078,17.055798,16.988138
18.407911,17.43995,17.04736,16.853565,16.879488
18.248838,16.672428,16.03827,15.806561,15.780071
20.384832,17.873394,16.781013,16.43942,16.265778
19.804502,17.995806,17.268965,17.019066,16.943754
17.571115,16.489622,16.135033,16.034582,16.067833
18.79881,17.668924,17.235224,17.117346,17.092093
18.213985,17.258892,16.947035,16.845915,16.76053
17.607973,16.293379,15.843561,15.698295,15.663044
18.939634,17.943918,17.622952,17.512848,17.469566
17.592169,16.311644,15.937408,15.754265,15.755849
18.383375,17.167656,16.798765,16.667683,16.624203
19.984526,17.918365,17.058554,16.75307,16.58604
18.659212,16.684546,15.921536,15.693449,15.552046
19.18241,17.920937,17.452406,17.304396,17.209435
18.256123,16.969223,16.417864,16.160849,16.023277
16.555708,15.558571,15.287859,15.157038,15.128232
18.571407,17.57291,17.21391,17.056381,17.064095
17.498613,16.269968,16.404121,16.551394,16.629366
18.767338,17.45827,16.903585,16.67394,16.557035
16.965889,15.812513,15.704127,15.640212,15.66331
18.246399,16.959143,16.417393,16.21663,16.140568
16.893341,16.008087,15.694684,15.624385,15.615531
18.09013,16.581247,15.935721,15.726821,15.623628
17.298878,16.042828,15.616054,15.507026,15.493524
18.007391,16.808466,16.37046,16.226809,16.201525
18.455107,16.690552,16.03896,15.765834,15.637287
18.847967,17.105276,16.44911,16.206663,16.12483
17.878393,16.766634,16.398245,16.26651,16.227322
19.78611,17.385939,16.216705,15.798857,15.538293
17.798244,16.852777,16.513517,16.376446,16.360235
18.840574,17.915348,17.5899,17.46671,17.418192
19.155373,16.88554,15.883304,15.538087,15.333227
17.68601,16.532684,16.120474,15.971515,15.935148
17.892921,16.93075,16.651947,16.539442,16.526075
18.332493,16.813295,16.219246,15.995532,15.897017
20.209156,17.707403,16.372486,15.792506,15.460242
18.316462,17.409351,17.122585,17.010569,16.987003
19.489353,17.967787,17.383593,17.185017,17.14249
18.670862,17.450891,16.985472,16.834381,16.809153
19.894169,17.496534,16.41415,16.091993,15.786867
19.011814,17.388687,16.762098,16.54963,16.438055
18.747955,17.580118,17.13282,16.967,16.913528
17.856403,16.527765,16.029362,15.807332,15.733701
18.000814,16.889463,16.52155,16.368835,16.334408
